OBJECTID,the_geom,GEOID,STATE,COUNTY,TRACT,BASENAME,NAME,MTFCC,LSADC,FUNCSTAT,AREALAND,AREAWATER,CENTLAT,CENTLON,INTPTLAT,INTPTLON,OID
65457,"MULTIPOLYGON (((-122.448582000014 37.718411000096, -122.447878000208 37.723005000258, -122.444729999822 37.722986999954, -122.444486000322 37.722973999772, -122.438787000125 37.723636999779, -122.437019999588 37.72372300012, -122.435385000194 37.723909000252, -122.437150000183 37.721575000239, -122.437501999637 37.721175999818, -122.44014100021 37.717692000095, -122.440418000219 37.717245000294, -122.440999000003 37.716487999772, -122.441896000153 37.715308000311, -122.443706000348 37.713592000316, -122.446945000072 37.716186999654, -122.447960000223 37.716999999671, -122.448726999779 37.717449999686, -122.448582000014 37.718411000096)))",06075026100,06,075,026100,261,Census Tract 261,G5020,CT,S,751208,0,+37.7196179,-122.4431487,+37.7196238,-122.4431600,20790355757781
69769,"MULTIPOLYGON (((-122.064232999717 37.344853999948, -122.063750999668 37.346820999704, -122.065216999906 37.347772000121, -122.063363000229 37.352060999946, -122.061130000435 37.352039999954, -122.060609999853 37.352039999954, -122.05503000038 37.352070000349, -122.050539999604 37.352070000349, -122.050490000274 37.348710000026, -122.050009999875 37.344809999848, -122.050060000103 37.337540000228, -122.050533999756 37.337540000228, -122.050999000087 37.337540000228, -122.054950000014 37.337519999666, -122.057889999987 37.337519999666, -122.058253000211 37.337519999666, -122.058977999934 37.337524000064, -122.059583999831 37.337530000305, -122.059650999778 37.337530000305, -122.059730000319 37.337530000305, -122.062399999956 37.337540000228, -122.06273899989 37.339529999873, -122.065264999587 37.343283000204, -122.064232999717 37.344853999948)))",06085508301,06,085,508301,5083.01,Census Tract 5083.01,G5020,CT,S,1983556,0,+37.3448609,-122.0571213,+37.3448290,-122.0571250,20790154319145
50506,"MULTIPOLYGON (((-122.268300000366 37.82648499974, -122.267828000363 37.82704399967, -122.266895000228 37.831339000114, -122.26649400037 37.833404999713, -122.265630999656 37.837635999653, -122.263878000261 37.837953000246, -122.262292000373 37.837978000319, -122.26236099997 37.837314000335, -122.25951600043 37.836935000031, -122.260192999575 37.834265000318, -122.259988000434 37.831871000075, -122.260204000344 37.831015999863, -122.260841000203 37.828634000249, -122.261375000131 37.826658999851, -122.262099999854 37.823535999993, -122.261996000097 37.823012000139, -122.268271999879 37.824385000153, -122.268563000132 37.824462000238, -122.268300000366 37.82648499974)))",06001401100,06,001,401100,4011,Census Tract 4011,G5020,CT,S,882993,0,+37.8305205,-122.2638577,+37.8305012,-122.2638578,20790141323873
38668,"MULTIPOLYGON (((-122.28214999994 38.123413000237, -122.278762000253 38.13119199994, -122.278260999937 38.135825999867, -122.278995999706 38.140936000206, -122.275253000191 38.141456999995, -122.271319999808 38.143686999831, -122.268543000041 38.145270000134, -122.264352999739 38.14570600006, -122.264438999953 38.148167000188, -122.264356000112 38.15538099998, -122.26114800035 38.155360000016, -122.258872999825 38.155340999808, -122.253725999996 38.155309000079, -122.252813999777 38.155307000316, -122.252688000279 38.153962999667, -122.25139000027 38.142337999898, -122.254582999964 38.141069999994, -122.256695000282 38.13919299989, -122.260174000206 38.133992999708, -122.262637999979 38.131751999902, -122.263383999618 38.131079000279, -122.26750199995 38.127375000121, -122.268871999929 38.126180999876, -122.2695380001 38.125520999648, -122.272622000014 38.123208000013, -122.273858000098 38.122752999719, -122.274721999739 38.121655999937, -122.275696999707 38.121952999681, -122.276215999566 38.121829999984, -122.276914000423 38.121652999969, -122.281397999554 38.119996000282, -122.28214999994 38.123413000237)))",06095251803,06,095,251803,2518.03,Census Tract 2518.03,G5020,CT,S,3279976,1766676,+38.1385974,-122.2664833,+38.1387983,-122.2668158,20790692878340
5591,"MULTIPOLYGON (((-122.123398999786 37.38123399984, -122.121319999978 37.381310000234, -122.114048000311 37.381339000299, -122.114080000098 37.384959999977, -122.097260000414 37.38499000006, -122.104140000444 37.377709999864, -122.106250000214 37.375520000212, -122.109780000192 37.371649999932, -122.11079000032 37.370520000251, -122.115520000397 37.36563999968, -122.116396999558 37.364786000039, -122.11767399965 37.365539999972, -122.118450000325 37.36771499978, -122.117646000061 37.369976999919, -122.119688000059 37.370770000168, -122.119507000309 37.37200500033, -122.119112000299 37.372139999659, -122.118723000136 37.372836999851, -122.119724999869 37.374042000082, -122.120010000274 37.378411000057, -122.123625999567 37.380150999946, -122.123398999786 37.38123399984)))",06085510300,06,085,510300,5103,Census Tract 5103,G5020,CT,S,2329768,0,+37.3773926,-122.1116724,+37.3774241,-122.1116368,20790154322667
44083,"MULTIPOLYGON (((-122.405173999622 37.804763000336, -122.403494999847 37.805088999945, -122.40178699976 37.805313999725, -122.399638840455 37.806565850447, -122.398138999782 37.805630000014, -122.394407919114 37.801290464327, -122.389708268619 37.795824406182, -122.391487000255 37.793858999926, -122.393181000099 37.793230000132, -122.394747999721 37.794479999906, -122.396315000242 37.793336999979, -122.396586000403 37.794588000265, -122.400148999993 37.794133999889, -122.40068100027 37.796777000331, -122.402041000203 37.797505000116, -122.402421000145 37.799382000015, -122.402790000216 37.801242000155, -122.403160000111 37.803097999991, -122.404797999879 37.802900999981, -122.405173999622 37.804763000336)))",06075010500,06,075,010500,105,Census Tract 105,G5020,CT,S,683605,494314,+37.7994592,-122.3976210,+37.8026835,-122.3990500,20790355746787
3710,"MULTIPOLYGON (((-121.962479000312 38.335389999963, -121.957680999564 38.33536399972, -121.953282999749 38.335367000047, -121.945818999562 38.335352999696, -121.945097000212 38.335350000074, -121.940563999779 38.335402999728, -121.936897000433 38.336460999747, -121.936056000359 38.336725000053, -121.933924999774 38.336864000228, -121.921821999747 38.337121999967, -121.921339999698 38.337135000126, -121.929420999653 38.327954000049, -121.929486999775 38.327972000324, -121.933436000052 38.328128999907, -121.933841999933 38.329514999702, -121.937905999838 38.329535000202, -121.938248000145 38.328688999997, -121.942543999853 38.328557000124, -121.942661999854 38.327794000151, -121.947299999869 38.327920000144, -121.94752300035 38.329622999661, -121.951776000401 38.329567000146, -121.951599999776 38.328556000156, -121.953392000427 38.328541999899, -121.960095000007 38.325961000276, -121.961223999961 38.328362999746, -121.961295999931 38.330594999809, -121.962455000022 38.334879999903, -121.962479000312 38.335389999963)))",06095252914,06,095,252914,2529.14,Census Tract 2529.14,G5020,CT,S,2685724,1432,+38.3323098,-121.9429942,+38.3334133,-121.9428965,207903717108111
53456,"MULTIPOLYGON (((-122.005943999707 37.586035999929, -122.005865999889 37.586484000212, -122.003519000292 37.588111000037, -122.003054999787 37.58843299999, -122.001371999814 37.589602000086, -121.991186000112 37.581192999864, -121.990326999596 37.580686999729, -121.986573000211 37.579594000334, -121.977749999917 37.578873999761, -121.974777000331 37.578287000043, -121.971527999663 37.576580000172, -121.968904000057 37.573771000213, -121.970304000173 37.572794000107, -121.984121999959 37.568000000154, -121.987061999933 37.568032999977, -121.988369999987 37.568829000045, -121.997442999628 37.575795999688, -122.006517999817 37.582798999955, -122.005943999707 37.586035999929)))",06001441200,06,001,441200,4412,Census Tract 4412,G5020,CT,S,3241536,11692,+37.5772718,-121.9889334,+37.5780625,-121.9910071,20790141323918
23916,"MULTIPOLYGON (((-121.923402999613 37.810392999876, -121.922467000003 37.812526999866, -121.919179999699 37.811829999996, -121.913575999937 37.812320999883, -121.911922000276 37.813128000191, -121.907941000212 37.817169000029, -121.903001000073 37.816566000165, -121.900964000097 37.815898000183, -121.897032000437 37.813194999833, -121.895114000287 37.812632000249, -121.891535999731 37.812743000168, -121.886691000026 37.811522999655, -121.885211000443 37.808948000189, -121.885537999783 37.803903000177, -121.882571000045 37.80062600008, -121.883233999844 37.799295000159, -121.88671799979 37.798836999774, -121.891185000101 37.799615999854, -121.896002000217 37.799644999928, -121.896003999867 37.799757000327, -121.898794000053 37.799733000205, -121.902546999613 37.799720000017, -121.90460000038 37.799486999925, -121.907731000149 37.799097999944, -121.908925000401 37.799021999799, -121.909428000366 37.798984999831, -121.910707999933 37.798877000222, -121.912922000359 37.798457999908, -121.913908000198 37.798379000099, -121.921533999867 37.799156999908, -121.921507999928 37.7993110001, -121.92139499995 37.801503000344, -121.923378000397 37.805522000184, -121.923402999613 37.810392999876)))",06013355113,06,013,355113,3551.13,Census Tract 3551.13,G5020,CT,S,5326466,6550,+37.8065142,-121.9040264,+37.8064262,-121.9024245,207903717106964
68712,"MULTIPOLYGON (((-122.248369000106 37.727772000004, -122.24848732889 37.727894707832, -122.247912000171 37.728374999746, -122.245039000145 37.725797999947, -122.236180999691 37.719851000047, -122.228343000309 37.72772899971, -122.226768000291 37.727657000219, -122.226442999703 37.734387000265, -122.226492000107 37.745036999717, -122.226600000062 37.74550099979, -122.226499999604 37.748080000239, -122.223377000231 37.748036000261, -122.223480999988 37.754702000118, -122.218112000402 37.759655999963, -122.214851999863 37.761467999828, -122.207536999639 37.753147999662, -122.205175999799 37.754231000002, -122.201101999848 37.754883999763, -122.198075999661 37.752213999826, -122.196548000397 37.750856999732, -122.193624000317 37.748322000003, -122.190731000199 37.745814999837, -122.181560999575 37.737834999908, -122.183349999853 37.736425999924, -122.183593000426 37.735920999838, -122.18382500023 37.73538900002, -122.184186999729 37.734824000271, -122.184816000091 37.7342890002, -122.186815000432 37.732855000094, -122.186935999907 37.7327689997, -122.188783999737 37.73172900015, -122.184166999638 37.726529000006, -122.183159000058 37.725394999995, -122.184477999983 37.726021999808, -122.188197000106 37.728307999938, -122.190377000196 37.728893, -122.192821999703 37.727699000167, -122.196136999595 37.726007000048, -122.198054999745 37.726226999779, -122.197745999948 37.725170999658, -122.19674699969 37.724133000142, -122.189003999845 37.717888999775, -122.192905000441 37.71672599976, -122.193400999836 37.717828999812, -122.194713999913 37.717537999732, -122.194265000374 37.715911999743, -122.197027999898 37.715828999794, -122.202166000403 37.712982999649, -122.209725999951 37.711087000043, -122.20918711229 37.710012817589, -122.212480000152 37.708970999672, -122.211767000124 37.702013000088, -122.213773999962 37.698695000037, -122.226502999977 37.706526000177, -122.227138946113 37.706975839933, -122.246705000399 37.720815999657, -122.252171999895 37.724952000057, -122.248369000106 37.727772000004)))",06001409000,06,001,409000,4090,Census Tract 4090,G5020,CT,S,16920885,4389442,+37.7302807,-122.2125457,+37.7299594,-122.2164979,20790141323825
62053,"MULTIPOLYGON (((-122.257831999734 37.776037000261, -122.255020999632 37.774805999755, -122.253546999896 37.775336999778, -122.251628999747 37.778210000078, -122.251280999592 37.779135000333, -122.256936000307 37.785732999901, -122.254779999608 37.786728000141, -122.251331999646 37.786880999676, -122.246590999698 37.784679000343, -122.24521900007 37.783032999824, -122.244817000387 37.779122999764, -122.243619999763 37.776445000058, -122.236565999655 37.771731000253, -122.236487999837 37.771695999697, -122.236740999557 37.771404999727, -122.238101000389 37.769778999667, -122.240791999942 37.766583000331, -122.241200000371 37.766678999812, -122.24539800017 37.76837099985, -122.251144000223 37.77085999977, -122.253667000445 37.771953999796, -122.255337999824 37.772690000239, -122.258964999886 37.774269999969, -122.257831999734 37.776037000261)))",06001427200,06,001,427200,4272,Census Tract 4272,G5020,CT,S,1329667,650377,+37.7762260,-122.2477595,+37.7808270,-122.2482550,20790141323804
67954,"MULTIPOLYGON (((-122.25681199956 37.483847000064, -122.253763999631 37.485104000179, -122.252797999884 37.486549000072, -122.249811000054 37.487153999925, -122.247998000385 37.490081000304, -122.246185999642 37.48916699979, -122.247057999679 37.488495999685, -122.24657200033 37.488198000328, -122.245584999768 37.487486999838, -122.246178000145 37.487262000349, -122.24650399966 37.486995000265, -122.247153000113 37.485269000122, -122.2466479996 37.48496400007, -122.247768000231 37.484099999951, -122.241905999827 37.479415000193, -122.244199999721 37.477593999951, -122.239303000138 37.474585999894, -122.239277000198 37.472737000267, -122.240720999797 37.47253000025, -122.242300999838 37.473146000177, -122.248451000122 37.473833999677, -122.249281000325 37.473177999664, -122.250324000065 37.472347000253, -122.25063899971 37.47315200026, -122.250729999946 37.473472999727, -122.250762999558 37.47424499976, -122.250849999597 37.474567999988, -122.251011999979 37.474754000228, -122.251386999897 37.47505, -122.251057000185 37.47530800013, -122.250584000356 37.475682999968, -122.251386000072 37.479159999783, -122.253869000112 37.481513999646, -122.25559700029 37.482882999921, -122.25681199956 37.483847000064)))",06081609900,06,081,609900,6099,Census Tract 6099,G5020,CT,S,1266242,0,+37.4800882,-122.2479646,+37.4800486,-122.2479590,20790351432965
2586,"MULTIPOLYGON (((-122.422077000046 37.788473999986, -122.415371999918 37.789320000019, -122.41518500032 37.78838800034, -122.414995000349 37.787453999686, -122.418270999883 37.787038000076, -122.421461000102 37.786631999715, -122.421857999762 37.787534999686, -122.422077000046 37.788473999986)))",06075012000,06,075,012000,120,Census Tract 120,G5020,CT,S,125229,0,+37.7879725,-122.4185027,+37.7879645,-122.4185273,20790355746936
8323,"MULTIPOLYGON (((-122.194872000097 37.460057999696, -122.193420000102 37.461785999668, -122.192198000262 37.461014999725, -122.189018999913 37.464622999747, -122.188055999641 37.46417799973, -122.186231000276 37.463265000041, -122.188510999925 37.460306000278, -122.18526100033 37.458698000332, -122.183390999861 37.457773000264, -122.180387000314 37.461296999674, -122.176488000265 37.458932999683, -122.175444999626 37.460275999694, -122.173946999601 37.459524000269, -122.164093000161 37.454567999993, -122.162694999695 37.453844000237, -122.165301999582 37.452843000246, -122.165819999616 37.450926000356, -122.168747000069 37.447434999758, -122.170302999821 37.447185000229, -122.180638000384 37.453699000341, -122.18176499979 37.452912999754, -122.187593999683 37.455821999775, -122.195615000261 37.459851000223, -122.194872000097 37.460057999696)))",06081612500,06,081,612500,6125,Census Tract 6125,G5020,CT,S,1993834,0,+37.4556532,-122.1777660,+37.4557001,-122.1778218,20790351433235
31844,"MULTIPOLYGON (((-121.874022000285 37.316377000174, -121.869541999556 37.318142999835, -121.862170000329 37.321509999879, -121.861884000099 37.321680000354, -121.856564000018 37.316212999648, -121.854901000137 37.31732000018, -121.854425999761 37.317331000126, -121.851865999729 37.320585000073, -121.84939399956 37.322038999712, -121.846714999702 37.319309000186, -121.843304000449 37.315906999977, -121.840204999568 37.312786999774, -121.840863000242 37.312371000252, -121.843983000141 37.310359999785, -121.847653999686 37.307958999649, -121.853169999585 37.304259000346, -121.853757000114 37.303725000006, -121.854947999993 37.302993000098, -121.857671000231 37.301117999868, -121.858387999558 37.300657000164, -121.861287000422 37.303522000196, -121.868563000288 37.310811999679, -121.87066700021 37.312961000252, -121.874022000285 37.316377000174)))",06085503122,06,085,503122,5031.22,Census Tract 5031.22,G5020,CT,S,3645302,0,+37.3125004,-121.8569200,+37.3124836,-121.8569333,207903717089451
52872,"MULTIPOLYGON (((-122.022759000266 37.546697999687, -122.018861000043 37.551426000078, -122.01597999962 37.554920999901, -122.012436000297 37.559589000218, -122.011693000133 37.560589999783, -122.01065600024 37.561844999779, -122.007127999912 37.564635999958, -122.005127999747 37.563368000318, -121.999575000038 37.564143999807, -121.997090000349 37.564076000058, -121.995937000105 37.563040999978, -122.002072000321 37.561335999854, -122.001228999699 37.559969000174, -122.004618000109 37.55695200029, -122.00377600021 37.556510000157, -122.003709000263 37.55647399996, -122.004239999817 37.555839000112, -122.005383000015 37.554467999786, -122.008627999587 37.550414999907, -122.01257400039 37.545808999858, -122.013711999666 37.544193999768, -122.016557999929 37.54027700004, -122.017210999682 37.539322999832, -122.017347999949 37.539132999815, -122.020081000234 37.542769000088, -122.022894999811 37.546533000182, -122.022759000266 37.546697999687)))",06001441700,06,001,441700,4417,Census Tract 4417,G5020,CT,S,2229708,0,+37.5532679,-122.0115839,+37.5532072,-122.0116301,20790141323886
32620,"MULTIPOLYGON (((-121.886649000193 37.237888999943, -121.880874999653 37.240796000021, -121.878632999638 37.24235800031, -121.874926000109 37.242606000258, -121.874762000077 37.241267000096, -121.873014999632 37.235998000224, -121.870370000109 37.229293999936, -121.868821000031 37.226827000232, -121.862268000239 37.221645999667, -121.864348999697 37.220766000153, -121.867313999785 37.221353000027, -121.86960199983 37.222151000043, -121.872575000314 37.222087999915, -121.876875000221 37.221986000143, -121.881345000006 37.22189599985, -121.882073999927 37.221706000072, -121.88496600022 37.224904000271, -121.884368999646 37.22815300011, -121.884193999743 37.232812999797, -121.886381000405 37.234465999863, -121.887192000342 37.236071999841, -121.886649000193 37.237888999943)))",06085511914,06,085,511914,5119.14,Census Tract 5119.14,G5020,CT,S,2776705,0,+37.2305524,-121.8770899,+37.2305812,-121.8770809,20790154320101
34699,"MULTIPOLYGON (((-121.931840999943 37.316949000234, -121.928864999984 37.316687000155, -121.925425000418 37.316717999868, -121.92164799967 37.31677100034, -121.920013000276 37.316716000187, -121.919267999563 37.316638999905, -121.919142000065 37.316623999776, -121.918449999953 37.316501000177, -121.915001000167 37.315221000099, -121.915134000236 37.314350999833, -121.91490800028 37.313337999906, -121.921973000258 37.306912999936, -121.931674000436 37.298029999797, -121.931741000383 37.305198999824, -121.931751000429 37.306162000339, -121.931779000018 37.309327999755, -121.931789999889 37.310734000217, -121.931836999745 37.31617700013, -121.931837999569 37.316523000306, -121.931840999943 37.316949000234)))",06085502102,06,085,502102,5021.02,Census Tract 5021.02,G5020,CT,S,1800323,0,+37.3102254,-121.9254667,+37.3102325,-121.9254628,20790154321071
4642,"MULTIPOLYGON (((-122.282551999623 37.91890300028, -122.281206999759 37.918696999813, -122.279001999554 37.916594000015, -122.273367999654 37.911050999996, -122.27252499993 37.911917999886, -122.266394999737 37.907474000132, -122.268023000357 37.906535000018, -122.267643000415 37.904246000329, -122.26817200032 37.90397299988, -122.270236999884 37.904362999908, -122.271079999608 37.905823999703, -122.274944000395 37.904527000022, -122.276179999581 37.903826000036, -122.278100000279 37.903302000157, -122.279568000166 37.907311000289, -122.28047000034 37.90823500008, -122.280549999808 37.910118999776, -122.280189000132 37.910566999962, -122.279943000085 37.911285000007, -122.281779000219 37.914501000181, -122.284704999949 37.917373000331, -122.282551999623 37.91890300028)))",06013392000,06,013,392000,3920,Census Tract 3920,G5020,CT,S,1068524,24193,+37.9099906,-122.2758861,+37.9135353,-122.2780483,20790146186774
49555,"MULTIPOLYGON (((-122.604322000049 38.059214999851, -122.600602999926 38.06298799973, -122.597459999562 38.067116999969, -122.601213000021 38.070509999716, -122.603716999976 38.076063000285, -122.59987300018 38.076459000269, -122.597991000015 38.078680000136, -122.593347999977 38.080983, -122.593336000281 38.083635999821, -122.589976000183 38.085667999843, -122.589373999585 38.085873000077, -122.586591999795 38.085471000085, -122.585754999919 38.078572999776, -122.582455000095 38.076962000274, -122.579606000358 38.076013000006, -122.575821999938 38.076417000179, -122.572185999655 38.07608500034, -122.568279000109 38.074937000315, -122.565139000119 38.07310100023, -122.562295000404 38.069678999926, -122.560614999906 38.068961999648, -122.553196999751 38.068961000352, -122.551742000282 38.068673000241, -122.546306999675 38.068013000248, -122.545308000316 38.067349999882, -122.545412999898 38.066903999946, -122.545366999867 38.066717000192, -122.545607999891 38.066263000319, -122.544863000077 38.066092999651, -122.543770999932 38.065784000001, -122.542188000417 38.065597000213, -122.541969999959 38.064228999883, -122.539572000308 38.064871999768, -122.54063699979 38.065590999917, -122.536849999894 38.066433999923, -122.536756000183 38.066334000311, -122.535576000175 38.065271999731, -122.531848999656 38.06002999979, -122.530913000046 38.058161999861, -122.530522000234 38.054843000124, -122.530964999924 38.05162099987, -122.532661000316 38.047205000195, -122.536414999701 38.04161999966, -122.539573999958 38.043210999869, -122.540331000367 38.043398000264, -122.554299999766 38.04676399998, -122.571121000173 38.046322000332, -122.572356000433 38.045840000111, -122.573042999622 38.045395999894, -122.574058999599 38.045842999654, -122.57503899959 38.046503000117, -122.583353000071 38.049844999999, -122.585901000407 38.050361000302, -122.589278000224 38.050510999872, -122.590289000177 38.052782999677, -122.595538999938 38.053761999938, -122.596776999672 38.053520000098, -122.60619199962 38.058020999664, -122.604322000049 38.059214999851)))",06041104200,06,041,104200,1042,Census Tract 1042,G5020,CT,S,17345913,0,+38.0609177,-122.5687897,+38.0609053,-122.5688074,20790357370528
17075,"MULTIPOLYGON (((-122.562107999908 37.989204000065, -122.561245999918 37.989543000115, -122.560597000363 37.988829999684, -122.558388999785 37.989523000299, -122.557588999719 37.993322000085, -122.552698999808 37.991678000197, -122.551003000315 37.991321999719, -122.550568999947 37.991176000022, -122.549788000147 37.99212200032, -122.542369000167 37.988318999814, -122.539778000173 37.988915000195, -122.5383959996 37.987112000278, -122.541253999558 37.986429999945, -122.540220999863 37.983681999659, -122.541989000225 37.980685000178, -122.540056999832 37.979428000004, -122.53592400033 37.976572000331, -122.536653000251 37.975654000303, -122.538431999585 37.975180000093, -122.538624000104 37.974191000331, -122.541299999589 37.974173000343, -122.550339999618 37.976289999952, -122.550927999972 37.97646100004, -122.550957000284 37.979255999935, -122.550184999807 37.980499000259, -122.554072999985 37.982677999735, -122.557344000395 37.983540000058, -122.560973999931 37.979184999781, -122.559500000196 37.984526999683, -122.559089000292 37.98642299982, -122.561069000366 37.985726999779, -122.563897000187 37.987472000163, -122.562107999908 37.989204000065)))",06041109002,06,041,109002,1090.02,Census Tract 1090.02,G5020,CT,S,2547795,2234,+37.9839635,-122.5490071,+37.9834870,-122.5480915,207903717189574
13700,"MULTIPOLYGON (((-122.396681999764 37.720265999781, -122.393284000031 37.727763999753, -122.389800999909 37.725790999896, -122.387929999615 37.72472900023, -122.38520999975 37.723087999983, -122.384516999814 37.72286200029, -122.382819999597 37.721872000049, -122.386265000084 37.717179000186, -122.386850000065 37.71750900014, -122.388131000355 37.716298000159, -122.391140999751 37.718039999986, -122.393545000147 37.718486999964, -122.396681999764 37.720265999781)))",06075023400,06,075,023400,234,Census Tract 234,G5020,CT,S,854097,0,+37.7216576,-122.3901326,+37.7215916,-122.3900907,20790355757517
47403,"MULTIPOLYGON (((-122.179475000094 37.755646999907, -122.175716999613 37.757495000139, -122.172296000314 37.759150000035, -122.169977000306 37.756044999946, -122.169531000242 37.755422000173, -122.16757100026 37.752784999954, -122.167868000361 37.75264800027, -122.16829099996 37.751260000314, -122.167145000287 37.749709000287, -122.169302999738 37.748713999756, -122.170374999791 37.748216999856, -122.172521000444 37.747222999988, -122.174969000324 37.750546000007, -122.175822999918 37.751696000088, -122.176303000317 37.752351000313, -122.178484000232 37.755174000092, -122.179116999894 37.755471000081, -122.179475000094 37.755646999907)))",06001409600,06,001,409600,4096,Census Tract 4096,G5020,CT,S,747478,0,+37.7532794,-122.1726692,+37.7532669,-122.1726197,20790141324029
32954,"MULTIPOLYGON (((-121.995778000097 37.322487999742, -121.995691000058 37.322940000293, -121.992517999557 37.322961999966, -121.987280000391 37.323000000035, -121.983819999835 37.323020000177, -121.982380000435 37.323040000313, -121.975480000313 37.32305999973, -121.972737999808 37.323079999855, -121.970010000445 37.323109999677, -121.972432000385 37.320151000246, -121.975025999854 37.317085999661, -121.977584000236 37.317817000069, -121.981032000198 37.317966000092, -121.984620999726 37.317967000273, -121.988057999817 37.317974000113, -121.989652999927 37.318190999839, -121.991361000014 37.318682000082, -121.995696999906 37.320732000034, -121.995778000097 37.322487999742)))",06085506203,06,085,506203,5062.03,Census Tract 5062.03,G5020,CT,S,1107751,0,+37.3206542,-121.9829692,+37.3206570,-121.9829837,20790154319630
46332,"MULTIPOLYGON (((-122.70444299971 38.198455000088, -122.697644999696 38.205392000265, -122.694438999583 38.208785999715, -122.692917999992 38.20891999974, -122.689029999814 38.207118000314, -122.686232999956 38.205352000009, -122.679268000435 38.205841000321, -122.676324000264 38.20696200035, -122.673105999557 38.208754999658, -122.666975000438 38.210826000016, -122.665274000024 38.212537000174, -122.665253000107 38.21373699982, -122.66824300031 38.216941999775, -122.669183999943 38.21894000015, -122.669079000361 38.221691999793, -122.670136000345 38.223002000098, -122.664807000043 38.226614000146, -122.663739000189 38.227355000313, -122.659204000105 38.230569000087, -122.658501999949 38.230773999814, -122.658860000149 38.233222000299, -122.658886000088 38.234602999797, -122.651083999793 38.234367999698, -122.646635999749 38.234223999986, -122.64597299995 38.234261000327, -122.643916999708 38.232863999854, -122.643005000387 38.23223300012, -122.638401999634 38.229999999892, -122.639932000344 38.227546999887, -122.641002999674 38.225809999832, -122.642672000301 38.223081000232, -122.644690999835 38.217878000296, -122.643657000315 38.216336000002, -122.641882000281 38.213624000315, -122.643391000177 38.21133799997, -122.646424999862 38.21035499982, -122.647009999843 38.209459000082, -122.640970000062 38.201655999715, -122.640908999962 38.2000120001, -122.64158699983 38.199477999957, -122.646254999982 38.197950000252, -122.654232000179 38.197258999872, -122.655623999899 38.196841000037, -122.658679000399 38.194522000133, -122.660075000317 38.192326000181, -122.663095999583 38.190058000203, -122.664478000155 38.187626999832, -122.667157999838 38.189696999899, -122.672879999602 38.189829999996, -122.675761999849 38.189060999742, -122.676597000075 38.189770000195, -122.680717999881 38.189743000268, -122.683052999783 38.191686000033, -122.688299000243 38.194687999693, -122.68953100013 38.194758999835, -122.691035000003 38.194483999653, -122.694065000388 38.195139000187, -122.694862999906 38.195100000341, -122.698253000141 38.196127000154, -122.701038000304 38.195983999966, -122.70444299971 38.198455000088)))",06097150800,06,097,150800,1508,Census Tract 1508,G5020,CT,S,13816442,0,+38.2087816,-122.6647752,+38.2087678,-122.6647282,20790691222802
14984,"MULTIPOLYGON (((-122.442810000022 37.782971000131, -122.438900999928 37.783450000313, -122.43786300021 37.783790999675, -122.434561999663 37.784151999897, -122.433973000383 37.781219000086, -122.433595999916 37.779354999776, -122.43340699977 37.778421999688, -122.436697000446 37.778005999651, -122.437072000365 37.779867000141, -122.440957999995 37.77936399982, -122.441512000014 37.782095999982, -122.442793000304 37.782884999761, -122.442810000022 37.782971000131)))",06075015801,06,075,015801,158.01,Census Tract 158.01,G5020,CT,S,343931,0,+37.7812937,-122.4373526,+37.7813045,-122.4373585,207903717106294
11487,"MULTIPOLYGON (((-121.729366999753 37.968837999957, -121.714093999599 37.968979999676, -121.714117999888 37.971467000074, -121.696001000021 37.971329999809, -121.696026000135 37.968852000021, -121.696026000135 37.968792999883, -121.696031000158 37.967956999692, -121.69609700028 37.961555999957, -121.696168000425 37.954277000041, -121.69602699996 37.952365999863, -121.696223999603 37.939726999757, -121.696235000372 37.937037000313, -121.698946999842 37.937948000144, -121.701029000023 37.936709999828, -121.706396999784 37.942663000215, -121.708581000073 37.945082999824, -121.716722000301 37.954144000193, -121.723460999866 37.961605999772, -121.730012000008 37.968884999909, -121.729366999753 37.968837999957)))",06013303102,06,013,303102,3031.02,Census Tract 3031.02,G5020,CT,S,6507019,0,+37.9578394,-121.7075039,+37.9577942,-121.7074867,207903717106416
44082,"MULTIPOLYGON (((-122.233264000182 38.082427999807, -122.232830999638 38.085231000038, -122.231418000002 38.088831000024, -122.231437000269 38.08971799983, -122.230746999807 38.091488999882, -122.230381000109 38.091388999884, -122.228421000127 38.090862000181, -122.227771999674 38.090689000303, -122.221352999776 38.088918999688, -122.214041999751 38.086205999789, -122.212111000081 38.085901000053, -122.21020600035 38.085625000318, -122.211830999698 38.084393999766, -122.212358999778 38.083724999883, -122.215257999743 38.079939000154, -122.216149999871 38.080107999906, -122.219658000107 38.080458999773, -122.219988999645 38.080016000127, -122.220356000066 38.079099999677, -122.227349999899 38.070399000198, -122.227897000245 38.070006999891, -122.228661000326 38.071488999738, -122.230842000242 38.074511999857, -122.232399999643 38.07752499992, -122.23302800018 38.079642000005, -122.233264000182 38.082427999807)))",06095250601,06,095,250601,2506.01,Census Tract 2506.01,G5020,CT,S,2382354,28927,+38.0823059,-122.2246813,+38.0820079,-122.2257780,20790692865256
