Name,Label,Concept,Required,Attributes,Limit,Predicate Type,Group
DP03_0042E,"Number!!Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services",Selected Economic Characteristics: 2005-2009,not required,"DP03_0042EA,
                DP03_0042M,
                DP03_0042MA",0,int,DP03
DP03_0043E,"Number!!Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance",Selected Economic Characteristics: 2005-2009,not required,"DP03_0043EA,
                DP03_0043M,
                DP03_0043MA",0,int,DP03
DP03_0044E,"Number!!Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services",Selected Economic Characteristics: 2005-2009,not required,"DP03_0044EA,
                DP03_0044M,
                DP03_0044MA",0,int,DP03
DP03_0045E,"Number!!Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration",Selected Economic Characteristics: 2005-2009,not required,"DP03_0045EA,
                DP03_0045M,
                DP03_0045MA",0,int,DP03
DP03_0046E,Number!!Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration,Selected Economic Characteristics: 2005-2009,not required,"DP03_0046EA,
                DP03_0046M,
                DP03_0046MA",0,int,DP03
DP03_0047E,Number!!Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over,Selected Economic Characteristics: 2005-2009,not required,"DP03_0047EA,
                DP03_0047M,
                DP03_0047MA",0,int,DP03
DP03_0048E,Number!!Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers,Selected Economic Characteristics: 2005-2009,not required,"DP03_0048EA,
                DP03_0048M,
                DP03_0048MA",0,int,DP03
DP03_0049E,Number!!Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers,Selected Economic Characteristics: 2005-2009,not required,"DP03_0049EA,
                DP03_0049M,
                DP03_0049MA",0,int,DP03
DP03_0050E,Number!!Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Self-employed in own not incorporated business workers,Selected Economic Characteristics: 2005-2009,not required,"DP03_0050EA,
                DP03_0050M,
                DP03_0050MA",0,int,DP03
DP03_0051E,Number!!Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Unpaid family workers,Selected Economic Characteristics: 2005-2009,not required,"DP03_0051EA,
                DP03_0051M,
                DP03_0051MA",0,int,DP03
DP03_0052E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households,Selected Economic Characteristics: 2005-2009,not required,"DP03_0052EA,
                DP03_0052M,
                DP03_0052MA",0,int,DP03
DP03_0053E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!Less than $10,000",Selected Economic Characteristics: 2005-2009,not required,"DP03_0053EA,
                DP03_0053M,
                DP03_0053MA",0,int,DP03
DP03_0054E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!$10,000 to $14,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0054EA,
                DP03_0054M,
                DP03_0054MA",0,int,DP03
DP03_0055E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!$15,000 to $24,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0055EA,
                DP03_0055M,
                DP03_0055MA",0,int,DP03
DP03_0056E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!$25,000 to $34,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0056EA,
                DP03_0056M,
                DP03_0056MA",0,int,DP03
DP03_0057E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!$35,000 to $49,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0057EA,
                DP03_0057M,
                DP03_0057MA",0,int,DP03
DP03_0058E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!$50,000 to $74,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0058EA,
                DP03_0058M,
                DP03_0058MA",0,int,DP03
DP03_0059E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!$75,000 to $99,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0059EA,
                DP03_0059M,
                DP03_0059MA",0,int,DP03
DP03_0060E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!$100,000 to $149,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0060EA,
                DP03_0060M,
                DP03_0060MA",0,int,DP03
DP03_0061E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!$150,000 to $199,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0061EA,
                DP03_0061M,
                DP03_0061MA",0,int,DP03
DP03_0062E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!$200,000 or more",Selected Economic Characteristics: 2005-2009,not required,"DP03_0062EA,
                DP03_0062M,
                DP03_0062MA",0,int,DP03
DP03_0063E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!Median household income (dollars),Selected Economic Characteristics: 2005-2009,not required,"DP03_0063EA,
                DP03_0063M,
                DP03_0063MA",0,int,DP03
DP03_0064E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!Mean household income (dollars),Selected Economic Characteristics: 2005-2009,not required,"DP03_0064EA,
                DP03_0064M,
                DP03_0064MA",0,int,DP03
DP03_0065E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings,Selected Economic Characteristics: 2005-2009,not required,"DP03_0065EA,
                DP03_0065M,
                DP03_0065MA",0,int,DP03
DP03_0066E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars),Selected Economic Characteristics: 2005-2009,not required,"DP03_0066EA,
                DP03_0066M,
                DP03_0066MA",0,int,DP03
DP03_0067E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security,Selected Economic Characteristics: 2005-2009,not required,"DP03_0067EA,
                DP03_0067M,
                DP03_0067MA",0,int,DP03
DP03_0068E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security!!Mean Social Security income (dollars),Selected Economic Characteristics: 2005-2009,not required,"DP03_0068EA,
                DP03_0068M,
                DP03_0068MA",0,int,DP03
DP03_0069E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income,Selected Economic Characteristics: 2005-2009,not required,"DP03_0069EA,
                DP03_0069M,
                DP03_0069MA",0,int,DP03
DP03_0070E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income!!Mean retirement income (dollars),Selected Economic Characteristics: 2005-2009,not required,"DP03_0070EA,
                DP03_0070M,
                DP03_0070MA",0,int,DP03
DP03_0071E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income,Selected Economic Characteristics: 2005-2009,not required,"DP03_0071EA,
                DP03_0071M,
                DP03_0071MA",0,int,DP03
DP03_0072E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars),Selected Economic Characteristics: 2005-2009,not required,"DP03_0072EA,
                DP03_0072M,
                DP03_0072MA",0,int,DP03
DP03_0073E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income,Selected Economic Characteristics: 2005-2009,not required,"DP03_0073EA,
                DP03_0073M,
                DP03_0073MA",0,int,DP03
DP03_0074E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income!!Mean cash public assistance income (dollars),Selected Economic Characteristics: 2005-2009,not required,"DP03_0074EA,
                DP03_0074M,
                DP03_0074MA",0,int,DP03
DP03_0075E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Food Stamp/SNAP benefits in the past 12 months,Selected Economic Characteristics: 2005-2009,not required,"DP03_0075EA,
                DP03_0075M,
                DP03_0075MA",0,int,DP03
DP03_0076E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families,Selected Economic Characteristics: 2005-2009,not required,"DP03_0076EA,
                DP03_0076M,
                DP03_0076MA",0,int,DP03
DP03_0077E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families!!Less than $10,000",Selected Economic Characteristics: 2005-2009,not required,"DP03_0077EA,
                DP03_0077M,
                DP03_0077MA",0,int,DP03
DP03_0078E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families!!$10,000 to $14,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0078EA,
                DP03_0078M,
                DP03_0078MA",0,int,DP03
DP03_0079E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families!!$15,000 to $24,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0079EA,
                DP03_0079M,
                DP03_0079MA",0,int,DP03
DP03_0080E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families!!$25,000 to $34,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0080EA,
                DP03_0080M,
                DP03_0080MA",0,int,DP03
DP03_0081E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families!!$35,000 to $49,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0081EA,
                DP03_0081M,
                DP03_0081MA",0,int,DP03
DP03_0082E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families!!$50,000 to $74,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0082EA,
                DP03_0082M,
                DP03_0082MA",0,int,DP03
DP03_0083E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families!!$75,000 to $99,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0083EA,
                DP03_0083M,
                DP03_0083MA",0,int,DP03
DP03_0084E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families!!$100,000 to $149,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0084EA,
                DP03_0084M,
                DP03_0084MA",0,int,DP03
DP03_0085E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families!!$150,000 to $199,999",Selected Economic Characteristics: 2005-2009,not required,"DP03_0085EA,
                DP03_0085M,
                DP03_0085MA",0,int,DP03
DP03_0086E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families!!$200,000 or more",Selected Economic Characteristics: 2005-2009,not required,"DP03_0086EA,
                DP03_0086M,
                DP03_0086MA",0,int,DP03
DP03_0087E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families!!Median family income (dollars),Selected Economic Characteristics: 2005-2009,not required,"DP03_0087EA,
                DP03_0087M,
                DP03_0087MA",0,int,DP03
DP03_0088E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families!!Mean family income (dollars),Selected Economic Characteristics: 2005-2009,not required,"DP03_0088EA,
                DP03_0088M,
                DP03_0088MA",0,int,DP03
DP03_0089E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Families!!Per capita income (dollars),Selected Economic Characteristics: 2005-2009,not required,"DP03_0089EA,
                DP03_0089M,
                DP03_0089MA",0,int,DP03
DP03_0090E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households,Selected Economic Characteristics: 2005-2009,not required,"DP03_0090EA,
                DP03_0090M,
                DP03_0090MA",0,int,DP03
DP03_0091E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median nonfamily income (dollars),Selected Economic Characteristics: 2005-2009,not required,"DP03_0091EA,
                DP03_0091M,
                DP03_0091MA",0,int,DP03
DP03_0092E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Mean nonfamily income (dollars),Selected Economic Characteristics: 2005-2009,not required,"DP03_0092EA,
                DP03_0092M,
                DP03_0092MA",0,int,DP03
DP03_0093E,Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median earnings for workers (dollars),Selected Economic Characteristics: 2005-2009,not required,"DP03_0093EA,
                DP03_0093M,
                DP03_0093MA",0,int,DP03
DP03_0094E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median earnings for male full-time, year-round workers (dollars)",Selected Economic Characteristics: 2005-2009,not required,"DP03_0094EA,
                DP03_0094M,
                DP03_0094MA",0,int,DP03
DP03_0095E,"Number!!Estimate!!INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median earnings for female full-time, year-round workers (dollars)",Selected Economic Characteristics: 2005-2009,not required,"DP03_0095EA,
                DP03_0095M,
                DP03_0095MA",0,int,DP03
DP03_0096E,Number!!Estimate!!HEALTH INSURANCE COVERAGE!!Civilian Noninstitutionalized Population,Selected Economic Characteristics: 2005-2009,not required,"DP03_0096EA,
                DP03_0096M,
                DP03_0096MA",0,string,DP03
DP03_0097E,Number!!Estimate!!HEALTH INSURANCE COVERAGE!!Civilian Noninstitutionalized Population!!With health insurance coverage,Selected Economic Characteristics: 2005-2009,not required,"DP03_0097EA,
                DP03_0097M,
                DP03_0097MA",0,string,DP03
DP03_0098E,Number!!Estimate!!HEALTH INSURANCE COVERAGE!!Civilian Noninstitutionalized Population!!With health insurance coverage!!With private health insurance coverage,Selected Economic Characteristics: 2005-2009,not required,"DP03_0098EA,
                DP03_0098M,
                DP03_0098MA",0,string,DP03
DP03_0099E,Number!!Estimate!!HEALTH INSURANCE COVERAGE!!Civilian Noninstitutionalized Population!!With health insurance coverage!!With public health coverage,Selected Economic Characteristics: 2005-2009,not required,"DP03_0099EA,
                DP03_0099M,
                DP03_0099MA",0,string,DP03
DP03_0100E,Number!!Estimate!!HEALTH INSURANCE COVERAGE!!Civilian Noninstitutionalized Population!!No health insurance coverage,Selected Economic Characteristics: 2005-2009,not required,"DP03_0100EA,
                DP03_0100M,
                DP03_0100MA",0,string,DP03
DP03_0101E,Number!!Estimate!!HEALTH INSURANCE COVERAGE!!Civilian Noninstitutionalized Population Under 18 years,Selected Economic Characteristics: 2005-2009,not required,"DP03_0101EA,
                DP03_0101M,
                DP03_0101MA",0,string,DP03
DP03_0102E,Number!!Estimate!!HEALTH INSURANCE COVERAGE!!Civilian Noninstitutionalized Population Under 18 years!!No health insurance coverage,Selected Economic Characteristics: 2005-2009,not required,"DP03_0102EA,
                DP03_0102M,
                DP03_0102MA",0,string,DP03
DP03_0103E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families,Selected Economic Characteristics: 2005-2009,not required,"DP03_0103EA,
                DP03_0103M,
                DP03_0103MA",0,float,DP03
DP03_0104E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children under 18 years,Selected Economic Characteristics: 2005-2009,not required,"DP03_0104EA,
                DP03_0104M,
                DP03_0104MA",0,float,DP03
DP03_0105E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children under 18 years!!With related children under 5 years only,Selected Economic Characteristics: 2005-2009,not required,"DP03_0105EA,
                DP03_0105M,
                DP03_0105MA",0,float,DP03
DP03_0106E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families,Selected Economic Characteristics: 2005-2009,not required,"DP03_0106EA,
                DP03_0106M,
                DP03_0106MA",0,float,DP03
DP03_0107E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children under 18 years,Selected Economic Characteristics: 2005-2009,not required,"DP03_0107EA,
                DP03_0107M,
                DP03_0107MA",0,float,DP03
DP03_0108E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children under 18 years!!With related children under 5 years only,Selected Economic Characteristics: 2005-2009,not required,"DP03_0108EA,
                DP03_0108M,
                DP03_0108MA",0,float,DP03
DP03_0109E,"Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present",Selected Economic Characteristics: 2005-2009,not required,"DP03_0109EA,
                DP03_0109M,
                DP03_0109MA",0,float,DP03
DP03_0110E,"Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children under 18 years",Selected Economic Characteristics: 2005-2009,not required,"DP03_0110EA,
                DP03_0110M,
                DP03_0110MA",0,float,DP03
DP03_0111E,"Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children under 18 years!!With related children under 5 years only",Selected Economic Characteristics: 2005-2009,not required,"DP03_0111EA,
                DP03_0111M,
                DP03_0111MA",0,float,DP03
DP03_0112E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people,Selected Economic Characteristics: 2005-2009,not required,"DP03_0112EA,
                DP03_0112M,
                DP03_0112MA",0,float,DP03
DP03_0113E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years,Selected Economic Characteristics: 2005-2009,not required,"DP03_0113EA,
                DP03_0113M,
                DP03_0113MA",0,float,DP03
DP03_0114E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years,Selected Economic Characteristics: 2005-2009,not required,"DP03_0114EA,
                DP03_0114M,
                DP03_0114MA",0,float,DP03
DP03_0115E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years!!Related children under 5 years,Selected Economic Characteristics: 2005-2009,not required,"DP03_0115EA,
                DP03_0115M,
                DP03_0115MA",0,float,DP03
DP03_0116E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years!!Related children 5 to 17 years,Selected Economic Characteristics: 2005-2009,not required,"DP03_0116EA,
                DP03_0116M,
                DP03_0116MA",0,float,DP03
DP03_0117E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over,Selected Economic Characteristics: 2005-2009,not required,"DP03_0117EA,
                DP03_0117M,
                DP03_0117MA",0,float,DP03
DP03_0118E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 to 64 years,Selected Economic Characteristics: 2005-2009,not required,"DP03_0118EA,
                DP03_0118M,
                DP03_0118MA",0,float,DP03
DP03_0119E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!65 years and over,Selected Economic Characteristics: 2005-2009,not required,"DP03_0119EA,
                DP03_0119M,
                DP03_0119MA",0,float,DP03
DP03_0120E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!People in families,Selected Economic Characteristics: 2005-2009,not required,"DP03_0120EA,
                DP03_0120M,
                DP03_0120MA",0,float,DP03
DP03_0121E,Number!!Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Unrelated individuals 15 years and over,Selected Economic Characteristics: 2005-2009,not required,"DP03_0121EA,
                DP03_0121M,
                DP03_0121MA",0,float,DP03
DP05_0001E,Number!!Estimate!!SEX AND AGE!!Total population,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0001EA,
                DP05_0001M,
                DP05_0001MA",0,int,DP05
DP05_0002E,Number!!Estimate!!SEX AND AGE!!Total population!!Male,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0002EA,
                DP05_0002M,
                DP05_0002MA",0,int,DP05
DP05_0003E,Number!!Estimate!!SEX AND AGE!!Total population!!Female,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0003EA,
                DP05_0003M,
                DP05_0003MA",0,int,DP05
DP05_0004E,Number!!Estimate!!SEX AND AGE!!Total population!!Under 5 years,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0004EA,
                DP05_0004M,
                DP05_0004MA",0,int,DP05
DP05_0005E,Number!!Estimate!!SEX AND AGE!!Total population!!5 to 9 years,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0005EA,
                DP05_0005M,
                DP05_0005MA",0,int,DP05
DP05_0006E,Number!!Estimate!!SEX AND AGE!!Total population!!10 to 14 years,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0006EA,
                DP05_0006M,
                DP05_0006MA",0,int,DP05
DP05_0007E,Number!!Estimate!!SEX AND AGE!!Total population!!15 to 19 years,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0007EA,
                DP05_0007M,
                DP05_0007MA",0,int,DP05
DP05_0008E,Number!!Estimate!!SEX AND AGE!!Total population!!20 to 24 years,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0008EA,
                DP05_0008M,
                DP05_0008MA",0,int,DP05
DP05_0009E,Number!!Estimate!!SEX AND AGE!!Total population!!25 to 34 years,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0009EA,
                DP05_0009M,
                DP05_0009MA",0,int,DP05
DP05_0010E,Number!!Estimate!!SEX AND AGE!!Total population!!35 to 44 years,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0010EA,
                DP05_0010M,
                DP05_0010MA",0,int,DP05
DP05_0011E,Number!!Estimate!!SEX AND AGE!!Total population!!45 to 54 years,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0011EA,
                DP05_0011M,
                DP05_0011MA",0,int,DP05
DP05_0012E,Number!!Estimate!!SEX AND AGE!!Total population!!55 to 59 years,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0012EA,
                DP05_0012M,
                DP05_0012MA",0,int,DP05
DP05_0013E,Number!!Estimate!!SEX AND AGE!!Total population!!60 to 64 years,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0013EA,
                DP05_0013M,
                DP05_0013MA",0,int,DP05
DP05_0014E,Number!!Estimate!!SEX AND AGE!!Total population!!65 to 74 years,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0014EA,
                DP05_0014M,
                DP05_0014MA",0,int,DP05
DP05_0015E,Number!!Estimate!!SEX AND AGE!!Total population!!75 to 84 years,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0015EA,
                DP05_0015M,
                DP05_0015MA",0,int,DP05
DP05_0016E,Number!!Estimate!!SEX AND AGE!!Total population!!85 years and over,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0016EA,
                DP05_0016M,
                DP05_0016MA",0,int,DP05
DP05_0017E,Number!!Estimate!!SEX AND AGE!!Total population!!Median age (years),ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0017EA,
                DP05_0017M,
                DP05_0017MA",0,float,DP05
DP05_0018E,Number!!Estimate!!SEX AND AGE!!Total population!!18 years and over,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0018EA,
                DP05_0018M,
                DP05_0018MA",0,int,DP05
DP05_0019E,Number!!Estimate!!SEX AND AGE!!Total population!!21 years and over,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0019EA,
                DP05_0019M,
                DP05_0019MA",0,int,DP05
DP05_0020E,Number!!Estimate!!SEX AND AGE!!Total population!!62 years and over,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0020EA,
                DP05_0020M,
                DP05_0020MA",0,int,DP05
DP05_0021E,Number!!Estimate!!SEX AND AGE!!Total population!!65 years and over,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0021EA,
                DP05_0021M,
                DP05_0021MA",0,int,DP05
DP05_0022E,Number!!Estimate!!SEX AND AGE!!Total population!!18 years and over,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0022EA,
                DP05_0022M,
                DP05_0022MA",0,int,DP05
DP05_0023E,Number!!Estimate!!SEX AND AGE!!Total population!!18 years and over!!Male,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0023EA,
                DP05_0023M,
                DP05_0023MA",0,int,DP05
DP05_0024E,Number!!Estimate!!SEX AND AGE!!Total population!!18 years and over!!Female,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0024EA,
                DP05_0024M,
                DP05_0024MA",0,int,DP05
DP05_0025E,Number!!Estimate!!SEX AND AGE!!Total population!!65 years and over,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0025EA,
                DP05_0025M,
                DP05_0025MA",0,int,DP05
DP05_0026E,Number!!Estimate!!SEX AND AGE!!Total population!!65 years and over!!Male,ACS Demographic and Housing Estimates:  2005-2009,not required,"DP05_0026EA,
                DP05_0026M,
                DP05_0026MA",0,int,DP05
